xc,yc,a,b,theta,xc,yc,a,b,theta
2752674.8788021095,-5174725.920215174,48618373.99872327,48723406.68158499,-0.7259100399668676,-2089714.5844279067,2508050.059681443,38077029.57723997,38568798.188900284,0.6169132115623082
2741953.2989403405,-5072175.857208567,48511023.656652994,48616481.41344317,-0.7205475890482035,-2076869.563245805,2415280.5279904446,38160112.91965294,38600584.128073074,0.6161022363338934
2724984.0064381715,-4948319.103000251,48324723.31672911,48463789.613470115,-0.8421681079770295,-2073263.2094354427,2294465.1362751746,38280639.55313287,38706996.849937715,0.63289555830726
2783347.0844453187,-4804472.105503953,48207747.15621121,48367191.81036332,-0.6986650549570201,-2119189.6954025994,2223797.9993649484,38311165.31661369,38736232.85185334,0.6564327850708415
2709717.771432051,-4687439.639729659,48107609.40873996,48220473.07728785,-0.6874838074530019,-2089613.266540705,2123233.99521889,38427840.34392245,38836353.65753642,0.6634145250246748
2702878.68456512,-4552165.905767655,47916118.65876287,48073273.0101644,-0.6830218355320041,-2086241.5758137829,2011705.184418783,38532152.69570406,38926719.32382798,0.6807473097429231
2662496.0540508027,-4447427.802549364,47791936.70845195,47936403.56699201,-0.7740260132791407,-2073997.7663019428,1905900.4185318353,38637103.3602945,39020567.86080627,0.6940187015820115
2647049.7118741404,-4370837.843406074,47634278.772397146,47830790.010813035,-0.7440454931608682,-2060350.9913360027,1816967.4918194285,38863403.276244916,38988217.99381946,0.9307141080758027
2569744.8586243517,-4194549.243503389,47528600.401279226,47646867.11548191,-0.6343997347732401,-2035454.26106926,1694034.299561283,38853396.579261765,39211636.018553674,0.7197175871011783
2515419.4499603664,-4135017.7407420673,47381369.28935733,47538143.70095676,-0.6291793422917057,-1989723.5796790859,1602449.5019672571,39067038.75753441,39178189.401180215,3.6922550401346075
2454144.1464548944,-4040030.639958744,47259081.165284574,47397393.83801757,-0.7091462988805689,-1974677.5543584616,1512069.9048294756,39070309.51000915,39431619.577670634,7.028298898617262
2385743.1508777393,-3967894.9199827467,47180772.90782932,47297595.230967775,-0.6251581797858733,-1933796.6529237363,1470842.812824327,39138611.55848178,39490449.08224069,16.453763064700343
2312985.5705062943,-3870745.7457970115,46999594.312048055,47137015.66773222,-0.7081740559763599,-1872246.227976572,1345662.028830195,39591586.016179934,39285202.201348685,-0.8305806570204817
2238965.144698368,-3753397.6456698696,46826588.45699953,46975218.75985617,-0.6129163585942954,-1822371.9927978946,1227742.339335358,39718060.74423287,39426172.1527377,-0.8250224410954416
2151601.6268299455,-3645612.0186879607,46698466.39760251,46815532.75583348,-0.6044721528094403,-1773967.498946207,1115947.6829579,39833902.9413408,39557833.8968898,-0.8166346987463404
2070788.1494941474,-3546300.2074196246,46543185.99906455,46659029.0999718,-0.5977985200392872,-1721743.2801459185,1003346.7210164845,39957365.164088845,39694035.783417106,-0.8081078642225222
2031199.78615892,-3490522.1969683943,46449323.152924046,46573176.00900693,-0.620925361083785,-1693269.6090276644,969488.2845595978,40003386.87534619,39743412.73202572,-0.8091661068135769
1992720.336537044,-3378350.9210880906,46279542.876567945,46428661.05877949,-0.5886858034011144,-1661601.1974779349,877929.5316579546,40083514.288366616,39837604.42984441,-0.7956096010817999
10265201.457018927,3728961.389276033,54350320.30881515,54194399.06378789,0.24185548741119528,-6014567.405166206,-2457314.0242623235,35014040.05023327,33858580.10759485,0.37496034875590994
10850976.80954493,218626.669547401,54126292.62688322,54081727.43103754,-0.2500624063548406,-6360454.579986582,-373235.28433475055,35118388.199211106,34013635.472494856,0.0482867619367038
10651070.249470605,5864.990711099019,53895874.96883782,53860806.01285349,-0.7566730475945765,-6329085.082729152,-285819.41391899507,35264242.64223458,34107959.58201924,0.0240595047333196
10426856.429380482,-253761.7253215858,53789925.181145534,53681884.6991446,-0.23724934047798565,-6243658.521845905,-154544.66564122064,35295599.90557,34202924.51464237,0.0047588960563379416
10241644.872766092,-16786.678898953807,53514066.95105344,53479091.53389484,-0.3509924937838612,-6180355.964803724,-351112.82904098585,35397032.92164318,34297516.955398485,0.04902690888240569
10045870.975447375,-82343.93256151883,53240902.28550745,53256086.41156988,6.637739039409779,-6100697.11620741,-352669.67888310214,35485253.781391084,34408038.794338994,0.047808190778120124
9852014.195483694,-121631.63087290859,53107580.34769572,53072426.789932705,-0.740997147755559,-6036977.8237711,-378258.75222206966,35553714.41060763,34493227.86497035,0.0499662857181078
9720390.53809866,-238643.674744954,52984147.62142693,52896001.73788335,-0.8966121332461265,-5970217.767816884,-336579.73236020363,35590844.46812526,34572003.80116401,0.028631501389326294
9541398.210620314,-211446.58566016136,52738663.27362646,52761890.07302434,3.688678733254855,-5930514.60113915,-413019.89988852554,35701834.29051188,34651571.01919125,0.05195810434114447
9256589.437548839,-1847969.7133071504,52583185.18049646,52557207.678337164,1.9188219032964005,-5765797.352624972,627506.656707744,35794902.0203214,34814688.3510231,-0.13791713604230227
9114390.427444039,-2047239.0566681267,52468454.250770845,52568512.650521725,6.656055840729554,-5705805.036091617,732613.870991451,35843805.146786645,34875825.8181684,-0.1626737992609241
9129193.9085548,-1768250.7998203505,52412497.678376034,52524684.86419824,9.81173374110223,-5746289.512595154,580598.795731746,35884947.52818943,34871703.626333654,-0.1380422720272724
8851112.982083224,-2505219.2059766715,52399351.39825672,52334297.85519124,30.024631652216655,-5574733.527650272,1024969.9372969038,35915635.715490974,34984693.51115929,-0.20487068037966244
8185790.632430433,-3893378.053514127,52280252.49145757,52212172.38111697,-4.353143058522966,-5197569.749064081,1901046.303561802,36032437.066492066,35141340.78395687,-0.37957824485296543
7715929.858577048,-4621817.7947456725,52073403.93802155,52175086.58354393,0.019282600925404455,-4938445.9512324035,2361910.2864243635,36176388.840904064,35248117.8166252,-0.4888266304461442
7091234.436490249,-5364755.49689699,52044719.83245018,51979076.18408015,-4.91612308599832,-4548499.778027703,2799341.466299991,36236804.224246785,35389413.41434211,-0.5835243705119764
6353534.749814608,-6047103.636295536,51866803.03714036,51933380.72880572,-0.06724330122765183,-4116743.8743773475,3241998.257986846,36372165.70669765,35528951.28775436,-0.7040550868481393
6003680.523182966,-6434486.004871022,51778763.39742409,51908390.411184244,-3.6348774511767123,-3876363.810879341,3436636.359491357,36100601.85964316,35930147.244947985,-7.171687483777251
5269717.150690368,-6889527.226094854,51756285.45611115,51814097.65124539,-6.422119872553221,-3442691.1077082995,3720751.6643409673,36217653.7296203,36007992.14242612,-101.44432065119217
5314272.9508500425,-6647184.086768775,51576253.87814982,51640156.49517623,-3.3663715732655444,-3493900.3350113337,3579835.714438085,35827439.79719344,36608458.24247079,-5.543803833111978
5317609.894416649,-6490991.239862605,51372750.23878372,51499618.212713815,-0.4006260444995783,-3512016.020648823,3490389.5624029343,36715276.52321468,35913998.238184445,2.3142096286845786
5424393.411649449,-6191847.180317647,51262006.97325382,51257233.48957848,-20.824786367941645,-3595958.3907953845,3276593.1258777883,36472233.76347929,36227220.11582941,-0.867854062917979
5497891.247583356,-5943524.707131086,51084134.213832706,51177408.952671774,5.7514013738557015,-3665210.271752671,3108609.5589016695,36464331.12438939,36410869.1713852,-88.73453742673134
5544667.063205121,-5711112.266234438,50977840.59388832,51064567.71801822,-0.22881662890515442,-3732117.5170031893,2979596.443229394,36867266.66748898,36135754.59646413,-0.7178168833824453
5187276.5679998,-5999120.138842161,50921717.763799205,51012559.55989956,-0.3635377211343606,-3488900.226622862,3123242.664671535,36450588.13488865,36686578.31000156,0.8127856492874748
5110242.374689655,-5965017.277876424,50779687.52469629,50905149.34238856,-0.5829658260159611,-3453420.385365518,3098180.2502956293,36736321.89389889,36556919.43885356,2.22461503290173
4957613.42938843,-5988967.262940109,50693473.49527425,50825829.712598935,-0.4616278714758431,-3369053.3491232092,3097259.4161205087,36388848.34361105,37085650.05821709,0.779375227779476
4628119.255325608,-6111823.602549879,50638567.25714919,50716604.03252362,-0.3992202168458944,-3177096.6259265337,3158723.2471695445,36508270.3814329,37182381.2131851,7.021859380948523
4636543.463160838,-5969304.410174724,50495233.68671224,50600377.85691296,-0.3912234220134114,-3203070.463451118,3069542.09630898,37273741.34364811,36580698.525172204,14.881613504586134
4492529.337244857,-5988116.863468879,50434202.61001282,50518142.99268153,-0.44456994708684455,-3110005.1234029736,3077504.567696203,37292525.61888907,36643087.97360197,-2809.4187922570795
4333575.914085448,-6014216.09418443,50322098.79504864,50426930.940901175,-0.5209349139090498,-3012221.2621263512,3078362.371912589,36732343.125576265,37375931.65204092,0.7190394026192176
4009442.577624251,-6128183.914752638,50240194.437857784,50326041.604270406,-0.5271981320248516,-2805041.87560158,3128628.12165475,36858573.34870601,37476537.71887211,0.6729659076334357
4005070.5372464266,-5949464.296279379,50024041.29275891,50156439.06235913,-0.5520306356299101,-2822563.715324765,3012410.7910911473,36971716.7618363,37604635.804408185,0.6814470957377134
3981627.689229833,-5740326.101980874,49858602.112957165,49958297.06330339,-0.5456875691387277,-2842494.9923195704,2879165.7661724337,37085861.55083109,37714003.389193535,0.7009176374000363
3788413.2267006026,-5795228.1109825745,49777330.508182056,49885983.280824274,-0.5193339773217209,-2718843.0093347947,2876429.616579388,37191418.354988664,37800651.7339879,0.694080115458863
3787323.7191328164,-5638657.782577764,49627952.04088068,49734946.38229182,-0.572919764571765,-2721102.2425937355,2743283.360229523,37295694.75409613,37852168.97864043,0.7043598603807923
3783833.373525006,-5469986.051434675,49446286.082485184,49574942.45855411,-0.598978189897636,-2752062.8904406377,2649838.31862584,37376118.97073393,37967898.538057715,0.7365930478575409
3739431.1377080735,-5304439.6550418595,49304382.79233654,49410653.7136809,-0.500181523109154,-2728285.465031553,2513065.0422066636,37498913.87441027,38029884.24838375,0.738102428719003
3684668.773243045,-5143334.623591069,49114643.68430132,49226874.77547335,-0.5015646037473378,-2718111.7558083166,2395647.846214619,37622674.39764267,38162509.38503139,0.7461674752834665
3612688.5083112605,-5020258.625625684,48929808.523362346,49060595.29300253,-0.514238241700596,-2673504.908911506,2273690.3611212536,37756157.175807774,38253158.64293719,0.7627613995045616
3548231.5341435354,-4880306.934389723,48736271.48448053,48878473.19505732,-0.5631919117725397,-2650226.682214259,2155339.130891235,37883681.35141852,38378515.00634188,0.7768291453530635
3416808.3516964028,-4914837.413506314,48661695.450340904,48804059.313233435,-0.6603233840401957,-2557470.808285774,2128179.948491474,37983885.76089335,38450458.23602685,0.7597255350158649
3323739.0889530303,-4837479.36762926,48525330.963707425,48668660.773910955,-0.6612796990802459,-2512442.791085797,2067354.620661559,38087239.69814229,38566676.04347179,0.7512813135382778
3286604.185380003,-4721989.681097657,48352828.818302415,48525591.68763312,-0.65272666340766,-2488273.030786715,1961243.9930313677,38485040.80718014,38320950.98699435,-4.0776246252611665
3215916.7530122283,-4592163.659305353,48236600.041128196,48381315.45302386,-0.5082960391592146,-2455866.721242264,1856688.6118063421,38299152.65420446,38726737.14539507,0.7802394422148885
3127933.090683736,-4528216.665790988,48081926.47678555,48250185.347914904,-0.5248155173978658,-2397907.351814231,1773747.2412032962,38419910.07704974,38833404.66933006,0.7803288450034477
3007575.253438012,-4556645.23928701,48016985.70684559,48173383.2139061,-0.6765662867498605,-2316312.6531238668,1741523.4951403125,38731160.67763608,38692477.02214619,-32.12677961718875
2904693.612813397,-4540211.549620919,47946676.99790282,48103843.0970057,-0.5525489107654699,-2250538.4725971133,1734845.7711783696,38784412.98733758,38757374.39032945,-0.9549125861793972
2757764.4685389586,-4547311.415290205,47907218.71215511,48024581.47608172,-0.5719556593150001,-2157294.083014495,1742916.0043326428,38666955.29879143,39064710.815619186,16.428333103474294
2669862.1056524934,-4570559.338207888,47776433.42755044,47961512.083729856,-0.7060546164206029,-2069920.8603147848,1746794.9540263799,38732960.28322511,39105758.6010753,0.7028077501086171
2536394.263106052,-4551885.005598641,47733895.41561185,47882861.08009175,-0.6232812785465364,-1983925.3961325476,1715373.9205145687,39192592.16639498,38833222.89089581,2.254824144614702
2276835.612154319,-4621721.962768646,47665220.43952042,47790633.90008805,-0.7826133394516483,-1807620.427865894,1707905.542445079,39170910.808613665,39170898.05501636,-202.06733581849198
2188706.739225923,-4649926.484449652,47631228.19986721,47763258.44116651,-0.8013037471996329,-1728072.55043106,1667596.950945348,39238673.543284625,39241250.9919529,16.55559250856224
2103189.3620251273,-4659258.463124042,47596748.93909997,47738801.40246824,-0.7147668341341094,-1664449.3152305458,1693928.274990041,39117133.94530089,39457919.83357673,0.5937477438199208
2010580.6339183233,-4632957.696380271,47473050.51502877,47638523.99399436,-0.8316030431199943,-1590972.7883495963,1610413.1537440417,39423478.88190348,39385807.98148145,-16.771229423993415
10260716.659393333,3727257.791868456,54345096.113368586,54189623.15670814,0.2415393899303573,-6013032.971547602,-2456729.956900007,35015907.59002367,33860907.48246662,0.37495963341696786
10733841.938010385,1775703.6286443528,54261920.35699183,54137075.46830952,0.054418460713763966,-6313234.159673084,-1296560.10825148,35092254.20456987,33932830.931352265,0.18771875042614877
10615924.877554333,-1713821.6760267715,54133327.47423031,54004378.15726865,-0.25820227749539837,-6265469.5866023265,766424.5023314945,35167467.38777244,34084978.887009665,-0.1342842918544547
9411178.879781593,-5031641.983475641,53956759.60404618,53897305.85959639,-0.5746478105727671,-5589416.283964549,2718919.3713535937,35300191.08098071,34224785.159494214,-0.46238711928723875
9464794.118859962,-4524844.29941028,53770047.42927153,53700993.6903659,-0.9202884749867597,-5651859.866403448,2417502.39377857,35368190.36724145,34320518.41167116,-0.4185499031422593
9531021.457523702,-3995656.031187587,53499294.89595487,53502275.57453667,9.226624004314472,-5715116.38992726,2065464.6483014135,35456491.95607163,34422043.68893435,-0.3615336814141388
9247655.333178984,-4314685.07719632,53428859.17277189,53426674.45840099,2.296324447139748,-5593960.353087476,2241862.900836296,35514819.665356256,34490213.40175904,-0.39662332424043906
9242847.89693038,-3788691.613459925,53239377.123980165,53169941.831880525,-1.1838042839516643,-5639023.786216706,1916746.011165509,35608150.11376708,34593974.63521318,-0.35261063409748045
9107429.318821779,-3452677.930084934,53032492.76734062,52962497.22510742,-0.6773842208482764,-5640867.92429067,1697748.764064145,35722544.55985416,34700096.3723023,-0.32421468643479895
9155172.107276497,-2947164.603787878,52908789.11242472,52838687.89717969,-0.7170097133937846,-5675799.200036267,1364810.9123523042,35726726.19392535,34753853.12459156,-0.26417035414211526
9229048.58322006,-2127785.6514655673,52604903.905774996,52673303.631604925,0.00853472402204058,-5771548.264449939,846688.5806494114,35844835.30583102,34805844.37245971,-0.17883382668016018
9082161.442816515,-2014871.0006126892,52472732.15703232,52503694.454592794,3.4251318157400537,-5691148.188857631,740548.7150805638,35860417.33336318,34904108.09951517,-0.16379015261161867
8516913.940351691,-3551925.1033692416,52401970.41867144,52389024.80321308,10.912908772065993,-5376395.461620091,1690319.6411822063,35981069.39494562,35036801.24569645,-0.3246733393449314
7882209.71877347,-4657447.0210041925,52217671.52827599,52329357.92738262,-0.18398977034941813,-5019281.180896573,2409528.6099304464,36140647.29162577,35154995.92955347,-0.49237131560980374
7198751.364263228,-5477921.997486184,52220538.82235998,52215761.39940769,1.8551487444025763,-4590592.157025837,2905725.4641334782,36149684.5713793,35278891.33067846,-0.5924868219552224
6304479.938827809,-6353270.336343931,52083304.00365699,52139551.884056166,0.03850958056653601,-4046483.663345599,3436915.5546917603,35857838.66052719,35827454.86583212,-25.913694679873227
5455050.892142944,-6986891.332526064,51930647.94646024,52017931.8139001,2.805212724654153,-3523997.760529234,3818695.7024177355,35588703.937163524,36423962.06789486,13.283994093213726
4646165.932982256,-7395260.751186084,51834972.25997939,51886503.438376226,-0.1831116903347196,-3031001.4283831595,4057315.2809755756,35755438.74966262,36555760.11665009,3.750516384624008
4023883.664378585,-7738230.331651127,51763873.72700055,51837248.67633144,-0.555394210637875,-2635965.5246972307,4230544.234820326,36301362.27141856,36196366.51134871,-0.9151122522867868
3481948.5296463724,-7913544.184794572,51728385.06852407,51771237.32222136,-0.2696294951126758,-2303889.448292014,4321845.263125187,35979066.12953721,36776949.85836947,0.4694893204823787
2990470.285270006,-8020266.483852313,51627810.38938179,51667492.49351004,-0.349149694670064,-1999821.778059768,4366898.999046662,36120450.61272164,36938332.37970206,0.4066824795936347
2503915.0461822334,-8075745.2847458655,51510715.20545375,51553395.24900176,-0.34905887149451376,-1672367.9089959401,4315775.802793378,36305188.4647011,37022007.62898405,0.3449705684966178
2569024.168425918,-7939292.07775494,51403641.59124007,51436722.85642422,-0.37949554130953594,-1725155.7818728322,4257258.793527408,36356757.981089465,37067000.96941448,0.3588688562188283
2660911.299485493,-7833608.092781899,51253196.99595938,51346060.47626676,-0.732381492885987,-1780852.9986216882,4163805.740395361,36440672.582978524,37131208.09931719,0.3749561604194758
2758392.8457074836,-7610790.238317792,51122251.81917723,51170305.63898137,-0.6009258443057252,-1873527.6265643397,4047515.0071386476,36539619.16268231,37227720.551439874,0.4028734643263403
2741456.180864236,-7464373.130008497,50971176.44040904,51022964.032701574,-0.5621293769480348,-1873225.22652307,3941512.3186813146,36661069.036324486,37319728.6234379,0.410330859775566
2856977.951978017,-7301663.274749244,50824147.76646927,50895890.21937217,-0.7443875735700759,-1963920.0951346653,3867495.420314225,36718458.753036104,37406411.75964508,0.42517402269532706
2914367.3916433332,-7083248.601074279,50659825.74716434,50712240.72791699,-0.6552701590143148,-2026130.7346840394,3738142.920489096,36836594.28440408,37511777.91558408,0.4454567794048068
2968015.8191925776,-6859469.681014566,50462735.02169272,50522226.17822687,-0.5956384746320192,-2076236.3851450956,3576517.851327107,36973217.93297893,37589026.81877434,0.480397119057475
3043196.818720263,-6709436.35069092,50316799.784561485,50400270.95060071,-0.6757265449908361,-2160754.162945732,3501833.894556569,37043271.26267941,37729498.86025908,0.5110745605020497
3070204.938114745,-6507301.7722432865,50121708.98172182,50203480.821721435,-0.8101185327070658,-2176085.0183000322,3325301.4799391334,37187991.53740985,37775954.61276504,0.525186033165495
3074759.2789573227,-6329061.186473747,49942191.405568115,50036273.840396106,-0.7543304260657607,-2193074.616356259,3197231.666957986,37312012.7507177,37877133.025294475,0.541427695157914
3108703.5471658115,-6115128.64119274,49762491.75974129,49857713.57512251,-0.6454536736765285,-2240855.066366535,3091668.0150211803,37405301.79731484,37987198.48206324,0.5543869838558739
3070346.8392799874,-6006796.993183047,49627029.26062749,49731908.03789562,-0.6720230051881115,-2224006.428738777,3023790.960339012,37487906.649171524,38057949.735810466,0.5591034844542033
3073517.4269803283,-5831939.541796326,49463186.50013649,49558847.11835817,-0.7143615179830893,-2243499.0605637357,2887323.8589339857,37606446.75594574,38145065.24872926,0.5864654112023352
3084429.894307147,-5685850.547431961,49321202.45613871,49424521.97214928,-0.6716082732324445,-2260134.852807279,2764743.9850815507,37709918.34892781,38218418.27583587,0.6056390039991567
2996005.1304361834,-5623573.639892125,49173519.125929944,49306169.18918695,-0.6706421773206089,-2216417.7069055466,2703254.096493762,37821508.9458507,38355060.763876535,0.6134696074547686
2998732.96514565,-5492402.427499307,49011923.86135201,49159438.38658264,-0.799154433526887,-2228362.207484792,2588160.9228850324,37922135.17505537,38436735.5849972,0.6292908413658528
2968318.7394450894,-5316187.32194845,48872317.66689754,48993022.975895844,-0.656770073594525,-2215728.786447599,2460923.086065562,38040122.91192058,38504695.17353574,0.6351487976499017
2787479.476759178,-5366266.873028267,48800649.65092045,48925725.01923296,-0.8101214409653202,-2103048.3449897673,2482054.4678239026,38122727.13286653,38614827.90822818,0.6165014659068967
2509661.4354645107,-5442044.003237233,48775473.89767036,48868986.42579623,-0.7057616736447793,-1896575.7330539036,2468900.6244023344,38271975.510220364,38713640.499351785,0.5533815215500115
2232888.648543513,-5495372.076981867,48653317.673260555,48766558.56126499,-0.9304262303661895,-1696221.3291620521,2429867.1121887513,38449291.99066982,38869706.63067609,0.5073579997837337
2115563.2076184996,-5480089.831383575,48600205.60534366,48703442.31405352,-0.8563177601226356,-1614794.45784456,2374787.4484991953,38558498.69439624,38967167.5198901,0.48972870862449047
1866485.1048332835,-5493467.583287005,48599181.81028083,48494091.61777084,0.5792961505066425,-1437524.2725910929,2307843.232624934,38742624.74804321,39140375.34948398,0.4459437007173754
1645046.7708171003,-5465186.338750812,48432445.56041804,48507486.25911919,-0.8311994843977712,-1281009.656708413,2267866.1549395667,39301283.42068696,38889125.38367308,-79.72303505268086
1452830.8970125655,-5472097.577319038,48357436.56840069,48399630.328446746,-0.9023170581127363,-1126245.6770477765,2167441.488290096,39424721.606387995,39066030.95412373,-1.2106797756713892
1268446.4951964195,-5470401.029066403,48345809.286700435,48200476.61980448,-12.115589535405489,-986370.6010263978,2077436.719358139,39582447.15195352,39235607.976386294,5.033944821105209
1098875.8649673546,-5445472.797333886,48275335.58171626,48153096.693791874,0.4471726253095722,-861449.158049446,1968873.3656361257,39580215.77437631,39568514.93053854,-20.067167184168508
979307.9394249502,-5382559.72873482,48191175.10931697,48096981.9916391,0.567111772647051,-772316.9741223134,1864505.5145298375,39749900.661902115,39693964.70999628,8.203604724009617
862663.4700199369,-5333033.67548902,48092023.73714606,48095907.14581821,-0.9398373947716242,-696565.0712597886,1775181.2291734703,40048471.726594344,39709684.509621054,1.818191060570016
796546.727765184,-5312415.426177031,48054785.28982896,47972981.36400729,-2.823121920292985,-640419.5882078771,1655928.0531270264,39852483.20787032,40143465.89878781,3.3697375290474483
708428.083031271,-5234802.957452287,47949392.3706499,47954343.647119045,-0.9321252720110726,-574758.5771967875,1537700.3919239442,40011660.71331657,40293091.82831147,0.21114252820046067
650417.2062901354,-5257649.315144399,47893857.843726076,47903243.16141069,1.6777396031241683,-523485.387836679,1485679.0510553673,40097449.49935286,40395184.22608587,0.1814599224273053
607211.3036945183,-5212386.482555235,47825925.08960479,47901609.215190336,5.010706660975183,-493938.1258555936,1392190.683276252,40205265.18994217,40470426.37429917,0.18544263129163208
556362.1357894792,-5129147.969538154,47788982.644999586,47822925.69753649,-0.9154802957498254,-457803.4386537519,1299707.6788343852,40335344.88194077,40622259.91009908,0.16250562831924337
521197.1228820504,-5082557.519793644,47736132.25808239,47767332.402167924,-0.9057041189294852,-429909.22452305746,1218429.2287977964,40428545.4372632,40679993.34841636,0.1680264533503967
507001.8328151676,-4990822.231729296,47634780.29544799,47665243.050598346,-0.8729371425700511,-420639.84942040103,1115961.9510821549,40552601.71999521,40794304.98559512,0.167822184775244
464203.18258747103,-4975932.655973945,47608274.714584924,47639337.4012799,-0.936587817353455,-388630.19486071257,1081621.9098125326,40619340.72923245,40900584.845103525,0.15061133461954412
447597.89323063067,-4840589.556211756,47474017.40786863,47473941.47600139,44.52327553440723,-377645.1939140812,967538.6750548088,40750428.19068028,40996909.70819996,0.16753992689610292
10286455.306121467,3737302.982993605,54374877.50554299,54217070.46266682,0.24338428075102672,-6017003.832312045,-2459806.61354397,34998992.55787875,33848836.29109544,0.3771496753582143
10854444.706549784,215612.00669640343,54174726.385917336,54099413.43314779,-0.0017840366515611834,-6365004.942053113,-373629.97566123185,35104614.24461797,34003969.58891401,0.04753054468925851
10478091.351596523,1643713.435355836,54008627.08989252,53875972.27883537,0.04978517611844378,-6231759.277169827,-1252597.8568989844,35189556.97358152,34057891.59447857,0.182965105875546
10363521.104459707,1366057.5713715518,53703410.568885,53651358.18235486,-0.7651914073763951,-6163036.162152146,-1131593.386257201,35258287.060084045,34173003.05368857,0.1689671064754708
10153733.357827036,1115023.9122753832,53488742.06900672,53424689.04479827,-0.6139605129508904,-6096918.843591919,-1034329.8390404899,35338320.330678195,34291517.57478966,0.14929707998979164
10107257.853886636,358057.17980082164,53376817.26554556,53297000.69591872,-0.8439147023599815,-6110255.910542751,-607690.9834460049,35426615.857866265,34357027.032055795,0.08253403728045423
9940280.59912664,-1405022.7935208664,53312042.52437899,53238563.15779195,-0.8056007850110564,-6027439.03556202,472444.8695711975,35481710.66488786,34461944.9671473,-0.09855422842991005
9266898.44021098,-3676676.791432691,53212277.77136757,53169403.24156573,-0.7138082810325899,-5677348.518736922,1852263.7122041832,35622885.47081446,34581542.540355206,-0.3269469034451159
8419111.949336417,-5253340.920091298,52969484.02170257,53108447.85163225,-0.1999025720686609,-5148032.279391232,2798621.033636443,35721333.61354718,34721545.06232572,-0.5173815726131159
8413161.856101174,-4931390.727619171,52823156.88012739,52930425.20671565,-3.4281874853163434,-5182760.689049803,2579304.3519467586,35786170.9094113,34813990.548827045,-0.4845058878277091
8308601.334394819,-4778341.481250791,52772662.89149277,52769016.9985366,1.8486369446606448,-5173952.495644295,2494094.6951284483,35862141.01176743,34886735.854381055,-0.4786036488053772
8061454.294685788,-4859896.902891044,52668583.70214874,52597942.2327506,-7.328683967718641,-5057749.777265106,2524967.604628979,35919266.010656066,34990379.85782653,-0.48812541472098336
7985834.932649618,-4686000.264786854,52374181.33738465,52464956.99771748,0.07474300801208113,-5062343.22831243,2416617.8072500047,36067221.56409999,35087843.1279619,-0.486711871335286
7904956.59707344,-4406155.981307896,52233325.872539066,52178914.16035614,-1.6135976167103159,-5043982.130756766,2206499.2832466736,36130969.86975762,35211469.90885346,-0.45412226828334457
7647416.1370806405,-4627648.874595214,52018937.46202895,52125605.79738924,0.01660186169957339,-4897911.185667756,2319777.073494748,36202763.97018091,35314925.198658854,-0.4710604403877772
7560650.889350026,-4386075.574430891,51860064.87307214,51935715.75098899,0.2044667564300675,-4896775.335869084,2156829.081984654,36294374.26847377,35414410.31964062,-0.45967049275455
7704412.795492743,-3832347.807368875,51707787.5224204,51792405.028577834,0.17079213061398904,-5004239.656170498,1796284.2736534793,36311457.188587956,35454812.54318707,-0.38704767682875296
7258009.30600634,-4518997.450529872,51641796.884332985,51720637.48902803,0.0930824743102794,-4762317.946677661,2234793.932328041,36442832.50772034,35549980.25375627,-0.4854195908159098
6693250.944935981,-5158036.558663836,51526737.7298503,51599320.66836286,0.01571287872957727,-4413591.057110457,2645255.8066047784,36544928.488331966,35688029.61845816,-0.5935882662840766
6344280.900503545,-5482549.486752024,51498377.18746857,51408352.04671268,1.2496865142548992,-4172186.6645250567,2798391.948594118,36585874.15805873,35810531.64853729,-0.6320018123435938
6546111.437609259,-4849583.895504587,51205374.357332915,51287252.80496813,3.1006161628727242,-4357559.6751563875,2452498.186085306,36650410.38330035,35861176.954162225,-0.560436531148192
6494198.410911619,-4643745.824975957,51009886.18350302,51108653.30953368,-0.077356574335904,-4366529.467335185,2307934.0003975118,36766034.63895794,35960056.39994175,-0.5446312205930219
6466047.097020574,-4489347.026579367,50921243.79299152,50880023.70814665,1.4510993903603078,-4340207.453563468,2149544.815311649,36793709.308779925,36058744.02715866,-0.5087551306594837
6379815.649999349,-4288785.283737685,50667226.079904675,50778442.070249625,-0.16682463052272758,-4323932.234686155,2010543.8690814492,36881052.42129881,36160053.287945315,-0.4884321622195429
6291142.246102357,-4138541.2601018283,50494079.13538027,50613037.51768017,-0.10432818282643617,-4345517.578908959,1910380.7509900369,37045642.71892592,36242080.13948674,-0.4716661758710138
6194382.83430531,-4077149.103378949,50365278.11762209,50486473.76487331,-0.08692543161304651,-4300312.973887158,1843098.5114952298,36326473.3386569,37109208.48265355,-2.038946183465412
5924774.263960006,-4345312.71469648,50261835.458635606,50389663.3745272,-0.21420835342569802,-4095406.2350978632,1983593.9785762422,36880750.90664024,36692710.96647379,-0.5751797180958552
5521957.035307618,-4696619.499572659,50162765.51815817,50281194.217550874,-0.20682010980927526,-3840834.6517515606,2204121.5832370734,37248359.54275412,36591813.43650308,-0.5873554894410488
5411670.057733366,-4715340.689878923,50034700.22426891,50173795.66005912,-0.35574867427781104,-3803406.840757427,2193112.840708413,37096482.53748107,36918234.26304789,-3.9335529312211115
5205135.796175104,-4861051.80606597,49955240.76913312,50110714.95855799,-0.3140201764580768,-3653072.102474926,2257651.539539077,37080831.07124338,37103337.67312475,19.563072566435416
